isin,company_name,org_perm_id,tax_id,hq_country,orgnr,method
SE0007691613,Dometic Group AB (publ),5034845523,SE556829439001,SE,5568294390.0,lseg_taxid
SE0007692850,Camurus AB,5035523580,SE556667910501,SE,5566679105.0,lseg_taxid
SE0007704788,,,,,,none
SE0007730650,Nuevolution AB,5047645474,SE559026430401,DK,5590264304.0,lseg_taxid
SE0007789409,,,,,,none
SE0007871363,Vitec Software Group AB (publ),4295889798,SE556258480401,SE,5562584804.0,lseg_taxid
SE0007871645,Kindred Group PLC,4295899099,,MT,,none
SE0007897079,AcadeMedia AB,5039603721,SE556846023101,SE,5568460231.0,lseg_taxid
SE0007982814,,,,,,none
SE0008008254,,,,,,none
SE0008008262,,,,,,none
SE0008015259,Infant Bacterial Therapeutics AB,5040202605,SE556873858601,SE,5568738586.0,lseg_taxid
SE0008040653,Humana AB,4298446149,SE556760847501,SE,5567608475.0,lseg_taxid
SE0008041248,,,,,,none
SE0008091573,Bonava AB (publ),5050987278,SE556928038001,SE,5569280380.0,lseg_taxid
SE0008091581,Bonava AB (publ),5050987278,SE556928038001,SE,5569280380.0,lseg_taxid
SE0008091904,LeoVegas AB (publ),5050647780,SE556830403301,SE,5568304033.0,lseg_taxid
SE0008135610,HiQ International AB,4295890218,SE556529320501,SE,5565293205.0,lseg_taxid
SE0008212518,Enea AB,4295889892,SE556209714601,SE,5562097146.0,lseg_taxid
SE0008212971,,,,,,none
SE0008241491,SynAct Pharma AB,5051390062,SE559058482601,SE,5590584826.0,lseg_taxid
SE0008242002,,,,,,none
SE0008242358,,,,,,none
SE0008293674,Wilson Therapeutics AB,5037841682,SE556893035701,SE,5568930357.0,lseg_taxid
SE0008294334,,,,,,none
SE0008321202,Irras AB,5051002364,SE556872713401,SE,5568727134.0,lseg_taxid
SE0008321293,,,,,,none
SE0008321608,Investment Oresund AB,4295889775,,SE,,none
SE0008321921,BE Group AB (publ),4295889910,SE556578472401,SE,5565784724.0,lseg_taxid
SE0008347652,Brinova Fastigheter AB (publ),5050306170,SE556840391801,SE,5568403918.0,lseg_taxid
SE0008347660,B3 Consulting Group AB (publ),5039660389,SE556606330001,SE,5566063300.0,lseg_taxid
SE0008348767,Trention AB,4295890201,SE556274862301,SE,5562748623.0,lseg_taxid
SE0008373898,,,,,,none
SE0008373906,,,,,,none
SE0008374250,,,,,,none
SE0008374383,Maha Capital AB,5051388710,SE559018954301,SE,5590189543.0,lseg_taxid
SE0008375117,,,,,,none
SE0008585525,Internationella Engelska Skolan I Sverige Holdings II AB,5052122804,SE556900725401,SE,5569007254.0,lseg_taxid
SE0008613970,,,,,,none
SE0009143662,Volati AB,4297995774,SE556555431701,SE,5565554317.0,lseg_taxid
SE0009143670,Volati AB,4297995774,SE556555431701,SE,5565554317.0,lseg_taxid
SE0009155005,Ahlsell AB (publ),5052152319,SE556882891601,SE,5568828916.0,lseg_taxid
SE0009160872,MedCap AB (publ),4298052321,SE556617145901,SE,5566171459.0,lseg_taxid
SE0009161052,Sagax AB,4295890156,SE556520002801,SE,5565200028.0,lseg_taxid
SE0009161185,,,,,,none
SE0009189657,,,,,,none
SE0009216278,Mips AB,4298520737,SE556609016201,SE,5566090162.0,lseg_taxid
SE0009241706,,,,,,none
SE0009242225,,,,,,none
SE0009268360,Edgeware AB (publ),4298520481,SE556691755401,SE,5566917554.0,lseg_taxid
SE0009269467,Actic Group AB,5042953846,SE556895340901,SE,5568953409.0,lseg_taxid
SE0009414576,Oncopeptides AB,4298493813,SE556596643801,SE,5565966438.0,lseg_taxid
SE0009554454,Samhallsbyggnadsbolaget I Norden AB,5044034256,SE556981766001,SE,5569817660.0,lseg_taxid
SE0009581051,Isofol Medical AB (publ),4298053516,SE556759806401,SE,5567598064.0,lseg_taxid
SE0009663511,SSM Holding AB,5040933035,SE556533390201,SE,5565333902.0,lseg_taxid
SE0009663826,Ambea AB (publ),5050709784,SE556468435401,SE,5564684354.0,lseg_taxid
SE0009664253,,,,,,none
SE0009696883,,,,,,none
SE0009697220,Enea AB,4295889892,SE556209714601,SE,5562097146.0,lseg_taxid
SE0009697246,,,,,,none
SE0009773237,,,,,,none
SE0009778848,Medicover AB,5055421947,SE559073948701,SE,5590739487.0,lseg_taxid
SE0009779796,Seafire AB (publ),4295890464,SE556540761501,SE,5565407615.0,lseg_taxid
SE0009806607,Munters Group AB,5039603655,SE556819232101,SE,5568192321.0,lseg_taxid
SE0009806896,,,,,,none
SE0009858152,Bonesupport Holding AB,5035396745,SE556802217101,SE,5568022171.0,lseg_taxid
SE0009888738,Boozt AB,5035421856,SE556793518301,SE,5567935183.0,lseg_taxid
SE0009921471,,,,,,none
SE0009921588,Bilia AB,4295889806,SE556112569001,SE,5561125690.0,lseg_taxid
SE0009922156,Essity AB (publ),5052544698,SE556325551101,SE,5563255511.0,lseg_taxid
SE0009922164,Essity AB (publ),5052544698,SE556325551101,SE,5563255511.0,lseg_taxid
SE0009922305,Alligo AB,5056388216,SE559072135201,SE,5590721352.0,lseg_taxid
SE0009947534,,,,,,none
SE0009947708,NGS Group AB,4298015255,SE556535112801,SE,5565351128.0,lseg_taxid
SE0009973449,,,,,,none
SE0009973563,XSpray Pharma AB (publ),5035546429,SE556649367101,SE,5566493671.0,lseg_taxid
SE0009994429,,,,,,none
SE0009997018,HMS Networks AB,4298014995,SE556661895401,SE,5566618954.0,lseg_taxid
SE0010023432,Mertiva AB,4295890483,,SE,,none
SE0010048884,Fagerhult Group AB,5000068480,SE556110620301,SE,5561106203.0,lseg_taxid
SE0010100958,Investment AB Latour,4295889805,SE556026323701,SE,5560263237.0,lseg_taxid
SE0010133256,European Entertainment Intressenter Sweden AB,5000032613,SE556210990901,SE,5562109909.0,lseg_taxid
SE0010133819,,,,,,none
SE0010219774,Black Earth Farming Ltd,4298015141,,JE,,none
SE0010298109,Handicare Group AB,5046729192,SE556982711501,SE,5569827115.0,lseg_taxid
SE0010323311,BioArctic AB,5035561399,SE556601267901,SE,5566012679.0,lseg_taxid
SE0010323998,Balco Group AB,5039191287,SE556821231901,SE,5568212319.0,lseg_taxid
SE0010413567,Arion banki hf,5000456213,102997,IS,,none
SE0010415281,Anoto Group AB,4295890313,SE556532392901,SE,5565323929.0,lseg_taxid
SE0010441139,Railcare Group AB,4295890326,SE556730781301,SE,5567307813.0,lseg_taxid
SE0010441584,Calliditas Therapeutics AB,5035524063,SE556659976601,SE,5566599766.0,lseg_taxid
SE0010468116,Arjo AB (publ),5057956676,SE559092806401,SE,5590928064.0,lseg_taxid
SE0010494476,,,,,,none
SE0010494856,,,,,,none
SE0010494864,,,,,,none
SE0010520155,Rolling Optics Holding AB,4295889895,SE556056515101,SE,5560565151.0,lseg_taxid
SE0010520254,K2A Knaust & Andersson Fastigheter AB (publ),5045821131,SE556943760001,SE,5569437600.0,lseg_taxid
SE0010520981,KappAhl AB,4295890063,SE556661231201,SE,5566612312.0,lseg_taxid
SE0010573113,Ascelia Pharma AB,4297712258,SE556571879701,SE,5565718797.0,lseg_taxid
SE0010599704,Atvexa AB,5039709317,SE556781402401,SE,5567814024.0,lseg_taxid
SE0010600106,Infrea AB,5052145662,SE556556528901,SE,5565565289.0,lseg_taxid
SE0010663302,,,,,,none
SE0010663310,,,,,,none
SE0010714279,Corem Property Group AB,5000037373,SE556463944001,SE,5564639440.0,lseg_taxid
SE0010714287,Corem Property Group AB,5000037373,SE556463944001,SE,5564639440.0,lseg_taxid
SE0010714311,Corem Property Group AB,5000037373,SE556463944001,SE,5564639440.0,lseg_taxid
SE0010769182,mySafety Group AB,4295890116,SE556313530901,SE,5563135309.0,lseg_taxid
SE0010820514,NP3 Fastigheter AB,5037586721,SE556749196301,SE,5567491963.0,lseg_taxid
SE0010820613,Viking Supply Ships AB,4295890288,SE556161011301,SE,5561610113.0,lseg_taxid
SE0010832204,Cibus Nordic Real Estate AB (publ),5061191629,SE559135059901,SE,5591350599.0,lseg_taxid
SE0010948588,BHG Group AB,5059058245,SE559077076301,SE,5590770763.0,lseg_taxid
SE0010948711,Ovzon AB (publ),5061034036,SE559079265001,SE,5590792650.0,lseg_taxid
SE0010949750,Mr Green & Co AB,5039187451,SE556883144901,SE,5568831449.0,lseg_taxid
SE0010985028,Green Landscaping Group AB (publ),5034837855,SE556771346501,SE,5567713465.0,lseg_taxid
SE0011036821,,,,,,none
SE0011062728,,,,,,none
SE0011088665,,,,,,none
SE0011089200,,,,,,none
SE0011089259,,,,,,none
SE0011090000,Holmen AB,4295890003,,SE,5560056383.0,name_matching
SE0011090018,Holmen AB,4295890003,,SE,5560056383.0,name_matching
SE0011090547,Beijer Alma AB,4295889864,SE556229748001,SE,5562297480.0,lseg_taxid
SE0011115963,Arriver Holdco Inc,5063729103,823720890,SE,,none
SE0011115971,,,,,,none
SE0011116508,,,,,,none
SE0011166610,,,,,,none
SE0011166628,,,,,,none
SE0011166933,,,,,,none
SE0011166941,,,,,,none
SE0011166974,Fabege AB,4295889872,SE556049152301,SE,5560491523.0,lseg_taxid
SE0011167956,,,,,,none
SE0011204510,Nederman Holding AB,4295889927,SE556576420501,SE,5565764205.0,lseg_taxid
SE0011204858,,,,,,none
SE0011205194,,,,,,none
SE0011205202,Vitrolife AB,4295890048,SE556354345201,SE,5563543452.0,lseg_taxid
SE0011231158,Boule Diagnostics AB,4296027997,SE556535025201,SE,5565350252.0,lseg_taxid
SE0011256312,Eniro Group AB,4295890174,SE556588093601,SE,5565880936.0,lseg_taxid
SE0011309228,,,,,,none
SE0011309236,FastPartner AB,4295890062,SE556230786701,SE,5562307867.0,lseg_taxid
SE0011337666,Projektengagemang Sweden AB,5034803115,SE556330260201,SE,5563302602.0,lseg_taxid
SE0011337708,AAK AB (publ),4295890423,SE556669285001,SE,5566692850.0,lseg_taxid
SE0011426428,Nyfosa AB,5063645085,SE559131083301,SE,5591310833.0,lseg_taxid
SE0011452234,,,,,,none
SE0011527845,,,,,,none
SE0011844091,Samhallsbyggnadsbolaget I Norden AB,5044034256,SE556981766001,SE,5569817660.0,lseg_taxid
SE0011870195,Lime Technologies AB (publ),5052520814,SE556953261601,SE,5569532616.0,lseg_taxid
SE0012040459,Strax AB,4295890371,SE556539770901,SE,5565397709.0,lseg_taxid
SE0012116390,Viaplay Group AB (publ),5063734287,SE559124684701,SE,5591246847.0,lseg_taxid
SE0012141687,SkiStar AB,4295890132,SE556093694901,SE,5560936949.0,lseg_taxid
SE0012231074,VNV Global AB (publ),5000064507,,SE,,none
SE0012257970,Stockwik Forvaltning AB,4295889941,SE556294784501,SE,5562947845.0,lseg_taxid
SE0012323715,Karnov Group AB (publ),5053500601,SE559016901601,SE,5590169016.0,lseg_taxid
SE0012324226,Viaplay Group AB (publ),5063734287,SE559124684701,SE,5591246847.0,lseg_taxid
SE0012454072,Avanza Bank Holding AB,4295890061,,SE,,none
SE0012454379,,,,,,none
SE0012454619,HiQ International AB,4295890218,SE556529320501,SE,5565293205.0,lseg_taxid
SE0012455202,,,,,,none
SE0012455350,,,,,,none
SE0012455525,,,,,,none
SE0012455673,,,,,,none
SE0012481364,John Mattson Fastighetsforetagen publ AB,5042961794,SE556802285801,SE,5568022858.0,lseg_taxid
SE0012673267,Evolution AB (publ),5045517379,SE556994579201,SE,5569945792.0,lseg_taxid
SE0012674232,,,,,,none
SE0012675361,IRLAB Therapeutics AB,5054560015,SE556931469201,SE,5569314692.0,lseg_taxid
SE0012676336,,,,,,none
SE0012729366,Troax Group AB (publ),5044199068,SE556916403001,SE,5569164030.0,lseg_taxid
SE0012827822,,,,,,none
SE0012853455,EQT AB,5042940248,SE556849418001,SE,5568494180.0,lseg_taxid
SE0012853661,,,,,,none
SE0013121340,,,,,,none
SE0013121589,,,,,,none
SE0013256674,,,,,,none
SE0013256682,,,,,,none
SE0013382355,,,,,,none
SE0013512506,FastPartner AB,4295890062,SE556230786701,SE,5562307867.0,lseg_taxid
SE0013512514,FastPartner AB,4295890062,SE556230786701,SE,5562307867.0,lseg_taxid
SE0013647385,BICO Group AB,5052139054,SE559050505201,SE,5590505052.0,lseg_taxid
SE0013719077,Qliro AB,5051007488,SE556962244101,SE,5569622441.0,lseg_taxid
SE0013720018,Electrolux Professional AB (publ),5070502631,SE556003035401,SE,5560030354.0,lseg_taxid
SE0013747870,Electrolux Professional AB (publ),5070502631,SE556003035401,SE,5560030354.0,lseg_taxid
SE0013748001,MQ Holding AB,4298356917,,SE,,none
SE0014186532,,,,,,none
SE0014186656,Evolution Services Sweden AB,4298052369,SE556532644301,SE,5565326443.0,lseg_taxid
SE0014399424,,,,,,none
SE0014401378,AddLife AB,5050647517,SE556995812601,SE,5569958126.0,lseg_taxid
SE0014428835,VNV Global AB (publ),5000064507,,SE,,none
SE0014453874,Wastbygg Gruppen AB (publ),5062976590,SE556878553801,SE,5568785538.0,lseg_taxid
SE0014504817,Loomis AB,4298116775,SE556620809501,SE,5566208095.0,lseg_taxid
SE0014556718,,,,,,none
SE0014609061,,,,,,none
SE0014684510,,,,,,none
SE0014684528,,,,,,none
SE0014731089,Nordic Waterproofing Holding AB,5039603712,SE556839316801,SE,5568393168.0,lseg_taxid
SE0014781795,Addtech AB,4295890480,SE556302972601,SE,5563029726.0,lseg_taxid
SE0014808838,Nordic Paper Holding AB,5040706663,SE556914191301,SE,5569141913.0,lseg_taxid
SE0014855292,Readly International AB (publ),5050818159,SE556912955301,SE,5569129553.0,lseg_taxid
SE0014960365,Sweco AB (publ),4295890196,SE556542984101,SE,5565429841.0,lseg_taxid
SE0014960373,Sweco AB (publ),4295890196,SE556542984101,SE,5565429841.0,lseg_taxid
SE0014990966,Lagercrantz Group AB,4295890479,SE556282455601,SE,5562824556.0,lseg_taxid
SE0015192067,Nordnet AB (publ),5052150273,SE559073668101,SE,5590736681.0,lseg_taxid
SE0015195771,Fasadgruppen Group AB (publ),5076940436,SE559158412201,SE,5591584122.0,lseg_taxid
SE0015221684,Annehem Fastigheter AB (publ),5079225776,SE559220908301,SE,5592209083.0,lseg_taxid
SE0015244520,BioInvent International AB,4295889923,SE556537726301,SE,5565377263.0,lseg_taxid
SE0015245535,Nelly Group AB (publ),4298446374,SE556035694001,SE,5560356940.0,lseg_taxid
SE0015346135,Stillfront Group AB (publ),5040706235,SE556721307801,SE,5567213078.0,lseg_taxid
